"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING",123,-0.32992401355808,-1.21729663357594,0.122495118692837,0.301660991447577,0.215925762299318,1185,"tags=28%, list=16%, signal=24%","Dennd5a/Cdc42se2/Dhrs3/Rhob/Umps/Snx9/Pou2f1/Huwe1/Igf1r/Snx14/Hycc2/Il4ra/Wls/Il10/P4ha1/Hipk2/Ahr/Rabgap1l/Swap70/Bcl2/Myo1e/Itgav/Cd86/Tnfrsf9/Batf3/Nrp1/Rhoh/Serpinb6a/Tnfrsf21/Rora/Cd83/Cd81/Itga6/Adam19"
"HALLMARK_HYPOXIA","HALLMARK_HYPOXIA","HALLMARK_HYPOXIA",124,-0.328525149657716,-1.21324726054496,0.127449974345818,0.301660991447577,0.215925762299318,1113,"tags=25%, list=15%, signal=22%","Nr3c1/Zfp36/Nedd4l/Gcnt2/Fosl2/Tnfaip3/Ids/Klf7/Rbpj/P4ha1/Zfp292/Irs2/Kdm3a/Mxi1/Tpd52/Cxcr4/Tgfb3/Pfkfb3/Foxo3/Ext1/Gaa/Ndst1/Hexa/Bcl2/Ppfia4/Cp/Prkca/Gbe1/Pgf/Rora/Pdgfb"
"HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING",20,-0.452907262974163,-1.26453646582451,0.164332286887225,0.357244101928751,0.255711567696369,1055,"tags=30%, list=14%, signal=26%","Notch1/Ppard/Maml2/Fbxw11/Dtx4/Prkca"
"HALLMARK_G2M_CHECKPOINT","HALLMARK_G2M_CHECKPOINT","HALLMARK_G2M_CHECKPOINT",116,-0.313970369520198,-1.15323843699495,0.212551440329218,0.442815500685871,0.31696267417515,3877,"tags=59%, list=52%, signal=29%","Ncl/Kif5b/Prpf4b/Tgfb1/Odf2/Dbf4/Arid4a/Cul1/Mtf2/Mt2/Hnrnpu/Wrn/Sap30/Ythdc1/Dr1/Hspa8/Bub3/Smc1a/Ewsr1/Tfdp1/Smc4/Ezh2/Pura/Hira/Birc5/Tle3/Kpnb1/Rad21/Tmpo/Ccnt1/Rad23b/Pds5b/Top1/Gspt1/Syncrip/Rbm14/H2ax/Cul5/Cdc27/Srsf1/G3bp1/Upf1/Atrx/Rps6ka5/Sfpq/Mapk14/Fancc/Incenp/Stag1/Nup98/Prim2/Ss18/Tnpo2/E2f3/Ilf3/Xpo1/Marcks/Mnat1/Top2a/Cenpa/Slc38a1/Slc7a1/Stmn1/Numa1/Foxn3/Mki67/Mcm3/Smad3/Abl1"
"HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION","HALLMARK_PROTEIN_SECRETION",84,-0.319505111492886,-1.13498832054648,0.256850758853288,0.493943767025555,0.353559749028818,2155,"tags=33%, list=29%, signal=24%","Atp6v1h/Ppt1/Atp7a/Sec31a/Vps45/Clcn3/Tmx1/Ap3b1/Sgms1/Rab14/Arfgef2/Scamp3/Sec24d/Rps6ka3/Stx12/Stx16/Kif1b/Cltc/Golga4/Mon2/Dop1a/Scamp1/Tpd52/Ocrl/Abca1/Dst/Galc/Cd63"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB",169,-0.29443089726642,-1.11308145838615,0.25428368650512,0.493943767025555,0.353559749028818,1576,"tags=25%, list=21%, signal=20%","Klf4/Cd80/Nfkb1/Serpine1/Pdlim5/Tank/Jun/Olr1/Birc2/Atp2b1/Dennd5a/Egr1/Rhob/Zfp36/Birc3/B4galt5/Pde4b/Fosl2/Tnfaip3/Slc16a6/Marcks/Nr4a1/Tnfaip8/Plek/Bcl6/Irs2/Kynu/Sgk1/Pfkfb3/Tnip2/Gpr183/Smad3/Nr4a3/Abca1/Tnfrsf9/Ptger4/Fosb/Pmepa1/Plau/Cd83/Serpinb2/Rcan1/Spsb1"
"HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS",18,-0.423103667941007,-1.15601219647308,0.282329954817438,0.522833249661922,0.374238536600113,363,"tags=50%, list=5%, signal=48%","Thbd/Pf4/Olr1/Pdgfa/Lpl/Itgav/Nrp1/Tnfrsf21/Vav2"
"HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TGF_BETA_SIGNALING",42,-0.351449997587086,-1.12948833548209,0.300830341113106,0.537197037701975,0.384519984881414,2207,"tags=40%, list=30%, signal=29%","Apc/Bmpr2/Rab31/Junb/Map3k7/Serpine1/Skil/Smurf1/Smad1/Smurf2/Eng/Smad7/Ski/Hipk2/Smad3/Pmepa1/Tgfbr1"
"HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS","HALLMARK_MYOGENESIS",55,-0.326419861684235,-1.09185661294871,0.346719332894448,0.59779195326629,0.427893187601134,338,"tags=13%, list=5%, signal=12%","Gaa/Adcy9/Mef2c/Ppfia4/Itgb5/Gpx3/Igf1"
"HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM",96,-0.292253139227242,-1.05228007887114,0.396122172417388,0.660203620695646,0.472566802182147,1798,"tags=29%, list=24%, signal=22%","Pink1/Irf8/Ptges/Dcxr/Marchf6/Serpine1/Pdlim5/Lpin2/Elovl5/Esr1/Ppard/Gart/Ptgr1/Gcnt2/Comt/Acp2/Npc1/Kynu/Pros1/Abcc3/Cat/Cyp27a1/Man1a/Gclc/Tmem176b/Apoe/Igf1/Igfbp4"
