"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS",167,-0.240846495612846,-1.68147829424874,0.00170374824614151,0.00608481516479111,0.00345873704103916,4674,"tags=67%, list=51%, signal=34%","Top2a/Ran/Paics/Xrcc6/Nup153/Atad2/Mcm3/Syncrip/Pold2/Rbbp7/Psip1/Zw10/Luc7l3/Cks1b/Smc6/Anp32e/Trip13/Orc2/Pnn/Pole4/Nap1l1/Ube2t/Chek1/H2az1/Nme1/Nop56/Phf5a/Prdx4/Gins1/Mcm2/Brca2/Ctcf/Rfc2/Srsf2/Pcna/Mre11a/Smc3/Snrpb/Dek/Mcm5/Prps1/Dlgap5/Slbp/Eed/Psmc3ip/Pold3/Tipin/Pa2g4/Spag5/Ube2s/Birc5/Ccnb2/Lmnb1/Ncapd2/Nup205/Rpa3/Gspt1/Hmgb2/Cdca3/Rad50/Naa38/Cenpm/Rrm2/Smc1a/Nup107/Racgap1/Ezh2/Wee1/Nudt21/Cbx5/Tmpo/Tacc3/Dut/Mad2l1/Cks2/Usp1/Cnot9/Nasp/Lyar/Ddx39a/Cdca8/Ppp1r8/Rnaseh2a/Ak2/Cdkn1b/Pold1/Orc6/Hnrnpd/Asf1b/Tbrg4/Dck/Lbr/Tk1/Pms2/Rad21/Ubr7/Spc24/Cdk1/Ipo7/Ilf3/Rfc1/Hmga1/Cdc25a/Cdc25b/Dnmt1/Lig1/Cit/Ssrp1/Ing3/Cdkn1a/Mthfd2/Tfrc"
"HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1",199,-0.229013027498066,-1.64057575246356,0.00200180162145931,0.00667267207153105,0.00379288728276502,5163,"tags=72%, list=56%, signal=32%","Exosc7/Eif2s1/Vdac3/Prpf31/Eif2s2/Ube2e1/Ssbp1/Cops5/Psma1/Canx/Xpo1/Tra2b/Psma7/Odc1/Eif1ax/Tardbp/Slc25a3/Ran/Xrcc6/Hddc2/Abce1/C1qbp/Cdc45/Eprs/Ppia/Cox5a/Smarcc1/Syncrip/Pold2/Psmd1/Bub3/Snrpd3/Pcbp1/Txnl4a/Hsp90ab1/Impdh2/Tyms/Aimp2/Hspe1/Orc2/Snrpa1/Psma2/Pwp1/Prdx3/Hnrnpa1/Ilf2/Nap1l1/Rsl1d1/H2az1/Nme1/Nop56/Psmc4/Hprt/Psma6/Cad/Prdx4/Ppm1g/Mcm2/Cyc1/Vdac1/Npm1/Fbl/Srsf2/Pcna/Rps2/Clns1a/Psmb2/Snrpd2/Dek/Mcm5/Rpl6/Cct7/Dhx15/Ap3s1/Cul1/Cdk2/Mrpl23/Pa2g4/Phb2/Ube2l3/Pole3/Snrpg/Rad23b/Pgk1/Rfc4/Rpl34/Stard7/Gnl3/Sf3b3/Cnbp/Xpot/Uba2/Trim28/Gspt1/Eif3d/Tufm/Tomm70a/Cstf2/Hnrnpr/Mrpl9/Snrpd1/Rps10/Psmd8/Psmd3/Ndufab1/Snrpb2/Cct4/Eif4g2/Tcp1/Eef1b2/Etf1/Nhp2/Cct5/Eif3b/Dut/Mad2l1/Usp1/Rack1/Kpnb1/Rnps1/Rplp0/Ruvbl2/Ncbp1/Kars/Cct2/Rps3/Hnrnpd/Erh/Rpl14/Ldha/Rps5/Rpl22/Sf3a1/Rrm1/Pabpc4/Acp1/Got2/Rpl18/Fam120a/Iars/Rps6/Pabpc1/Eif4h"
"HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS",21,0.355921394026923,1.96850472677432,0.00255414132893638,0.00798169165292618,0.00453696157113698,747,"tags=43%, list=8%, signal=39%","Col3a1/Timp1/Olr1/Spp1/Vcan/Pdgfa/Nrp1/Tnfrsf21/Ccnd2"
"HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING",53,0.19955291811513,1.71499242115844,0.00568461896321019,0.0167194675388535,0.00950369733787462,1226,"tags=51%, list=13%, signal=44%","Il1b/Cxcl10/Stat1/Socs3/Osmr/Stat2/Cxcl2/Pim1/Cd14/Csf1/Cxcl1/Irf9/Lepr/Pdgfc/Il13ra1/Itgb3/Il4ra/Jun/Cxcl3/Tnfrsf21/Crlf2/Irf1/Ifngr1/Il3ra/Il6st/Stat3/Cd44"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",103,-0.23813818952034,-1.53756023232453,0.0225252525252525,0.0625701459034792,0.0355661881977672,3553,"tags=52%, list=39%, signal=33%","Nop56/Dnajb9/Wipi1/Aldh18a1/Eif2ak3/Exoc2/Dcp1a/Npm1/Arfgap1/Serp1/Spcs3/Srprb/Edc4/Ssr1/Exosc10/Cxxc1/Ywhaz/Lsm1/Cnot6/Shc1/Pdia5/Atp6v0d1/Eif4g1/Tars/Gosr2/Xpot/Fus/Dcp2/Ddit4/Sec31a/Nhp2/Nop14/Srpr/Dctn1/Tatdn2/Nabp1/Eef2/Edem1/Atf4/Herpud1/Lsm4/Zbtb17/Hspa9/Cebpg/Rps14/Iars/Psat1/Preb/Eif4ebp1/Sdad1/Mthfd2/Bag3/Ero1a/Slc7a5"
"HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM",119,-0.222978217959185,-1.47661440835947,0.030101681264472,0.0792149506959789,0.0450274456587669,2223,"tags=34%, list=24%, signal=26%","Mt2/Bcar1/Tnfrsf1a/Cbr1/Pgd/Spint2/Ppard/Por/Blvrb/Ndrg2/Tmbim6/Abcc3/Dhps/Gsta1/Kars/Epha2/Slc1a5/Ninj1/Pcx/Shmt2/Hnf4a/Acp1/Abhd6/Dhrs7/Cda/Lpin2/Alas1/Slc6a6/Hgfac/Sertad1/Aco2/Man1a/Rap1gap/Lonp1/Ets2/Aldh3a1/Slc35d1/Npc1/Papss2/Upp1/Cyp2s1"
"HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM","HALLMARK_HEME_METABOLISM",135,-0.214572822422467,-1.45088740539337,0.033457249070632,0.079660116834838,0.0452804874640132,4622,"tags=60%, list=50%, signal=30%","Vezf1/Epb41/Glrx5/Klf3/Btrc/Foxo3/Usp15/Ezh1/Cast/Mark3/Mospd1/Foxj2/Hagh/Trak2/Aqp3/Tnrc6b/Dcaf10/Fbxo9/Gmps/Lrp10/Sdcbp/Marchf8/Slc11a2/Urod/Cir1/Endod1/Aldh1l1/Ranbp10/Cdc27/Add1/Pigq/Gapvd1/Rnf123/Bnip3l/Dcaf11/Rad23a/Bach1/Synj1/Atg4a/P4ha2/Mgst3/Eif2ak1/Sec14l1/Gde1/Rbm5/Cdr2/Bmp2k/Adipor1/Psmd9/Map2k3/Tmem9b/Alad/Xpo7/Narf/Blvrb/Isca1/Slc6a8/Fech/Clcn3/Pcx/Khnyn/Add2/Kdm7a/Lpin2/Pgls/Mkrn1/Rnf19a/Tns1/Rap1gap/Cpox/Slc25a37/Slc2a1/Riok3/Ncoa4/Mboat2/Rbm38/Mxi1/Nr3c1/Slc30a1/Tspan5/Tfrc"
"HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS","HALLMARK_APOPTOSIS",116,0.106965876795942,1.27974656332784,0.0321867537866591,0.079660116834838,0.0452804874640132,2289,"tags=44%, list=25%, signal=33%","Ifitm3/Timp3/Il1b/Timp1/Tgfb2/Cd14/Atf3/Clu/Btg2/Bmf/Txnip/Bcl2l11/Jun/Anxa1/Sc5d/Egr3/Slc20a1/Birc3/Ccnd2/Rhob/Irf1/F2r/Ier3/Ifngr1/Gsr/Il18/Bmp2/App/Gadd45a/Cd44/Timp2/Ereg/Ctnnb1/Hspb1/Btg3/H1f0/Cav1/Lmna/Ppp2r5b/Psen2/Sat1/Sod2/Bcl10/Brca1/Dnajc3/Plat/Gpx1/Gch1/Rhot2/Pea15a/Sqstm1"
"HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING","HALLMARK_NOTCH_SIGNALING",24,-0.357938728036388,-1.59273683679949,0.0361624458133698,0.0821873768485678,0.0467170352612912,902,"tags=33%, list=10%, signal=30%","Aph1a/Notch1/Prkca/Fzd5/Sap30/Dtx2/Arrb1/St3gal6"
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY",152,-0.203639832414396,-1.40131421151039,0.0456552277744331,0.099250495161811,0.0564160709340821,1959,"tags=30%, list=21%, signal=24%","Rchy1/Iscu/Wwp1/Ip6k2/Fam162a/Plxnb2/Elp1/Ddit4/Hspa4l/Kif13b/Hint1/Pom121/Rack1/Cgrrf1/Irak1/Tprkb/Eps8l2/Ptpre/Epha2/Triap1/S100a10/Tgfa/Mdm2/Hbegf/Mknk2/Ninj1/Notch1/Rps12/Ccnk/Rb1/Hexim1/Ndrg1/Rpl18/Perp/Acvr1b/Vamp8/Blcap/Cd82/Cdkn1a/Cdkn2aip/Sec61a1/Prkab1/Slc35d1/Slc19a2/Ddit3/Upp1"
