,gene,tx,de_coef,de_se,de_pval,de_padj,dv_coef,dv_se,dv_pval,dv_padj
122,Gm15832,treat,-0.25061146558838704,0.07774582661357682,0.0015998400159984002,0.002852458732274277,0.32106119874466227,0.47814059775797907,0.417958204179582,0.6842088248995438
124,Rnf149,treat,-0.23880512104143878,0.035415409796894025,4.979765133749736e-05,0.000275751287601882,-0.1676175467746303,0.12503825639414992,0.18338166183381663,0.45797576764062725
126,Map4k4,treat,-0.5294632252299498,0.03335752977428401,6.522902328484776e-05,0.00031134405267338857,-0.03994153808625804,0.12158994733861477,0.7418258174182581,0.8815473964023657
128,Il1r2,treat,-0.3534331567996068,0.06350229279819414,0.0008162001300145585,0.0016606168697944261,-0.18087180796989427,0.08351398566824468,0.029997000299970003,0.18283400861951157
130,Il1rl2,treat,-0.5412004052099488,0.09754617634699793,8.255867007992947e-05,0.00035537844794597935,0.6761670773058686,0.39796580290613,0.08769123087691232,0.3262295532104821
132,Il18rap,treat,-0.15814900409657953,0.11624001166422564,0.17638236176382363,0.21748675209758778,-0.7078014313955066,0.2995661847181789,0.023797620237976203,0.16028791117135943
134,Mrps9,treat,0.11825553408088325,0.06619634086133616,0.07429257074292571,0.0986354766890175,0.4077026477767416,0.42668021512488286,0.27577242275772423,0.5657274272572743
136,Tgfbrap1,treat,0.005197332721572888,0.08421117979607676,0.9495050494950505,0.9572376095723761,1.0005467344416104,0.67299074415607,0.10568943105689431,0.35263727801616873
138,Uxs1,treat,0.19664282560066618,0.08498828306455727,0.0226977302269773,0.032916522526701075,-0.563961395213193,0.3279631819810145,0.0857914208579142,0.3225038752669236
140,Tpp2,treat,-0.06309639881261246,0.04081635013067041,0.1227877212278772,0.15603820148958555,-0.06817163060763308,0.19440780979065894,0.7262273772622738,0.8741513107700128
142,Tex30,treat,0.9792387725688125,0.12278524869664464,2.2533033176203432e-05,0.00020347436901649231,0.5263967771497964,0.8852941901560138,0.4881511848815118,0.7357031816751183
144,Slc40a1,treat,-0.290935011423355,0.16364166342468695,0.07529247075292471,0.09979692449806155,-0.02694294701224184,0.2669278630843788,0.9167083291670833,0.9654823991285082
146,Nabp1,treat,-0.32646918498945915,0.05467956902340659,7.869972376956171e-05,0.0003462402062901061,0.018991926328995778,0.1647438055322876,0.9063093690630937,0.9622254330368885
148,Stat4,treat,-0.6610015317737635,0.09487575532294758,9.638322186819558e-05,0.0003845299836890796,-0.16629523204685911,0.20419959294220025,0.42895710428957107,0.691959561626403
150,Stat1,treat,0.5844294433633866,0.05453764702209433,3.4987468528333087e-06,0.00014425992051277808,-0.5035323048464677,0.11146473565486802,0.0006603826002233353,0.018236719498475183
152,Gls,treat,-0.08914097961996105,0.038725201604401724,0.022797720227977204,0.033054852834587305,-0.2213713031582794,0.16822041177429642,0.18898110188981102,0.46416716226705546
154,Nab1,treat,-0.03602343407780533,0.0388371788970453,0.35356464353564643,0.40552622054088516,0.25536033916001133,0.19236196238689135,0.1733826617338266,0.4458144020959393
156,Mfsd6,treat,-0.07928210208228485,0.08983041151427608,0.38266173382661733,0.43507699903010494,-0.130610018778639,0.22095308550559334,0.5455454454554545,0.7762616524712966
158,Asnsd1,treat,0.13089140101684205,0.05083432614901767,0.009999000099990002,0.015392971852042926,0.24226771771148967,0.3138804290361617,0.3872612738726127,0.6644691139477938
160,Stk17b,treat,-0.08592507955488218,0.03848167967886047,0.026597340265973404,0.03810993875667312,-0.4332067330367365,0.13266246413199517,0.0016998300169983002,0.027801320095780856
162,Gtf3c3,treat,0.3645474096312487,0.10692276900333436,0.0014998500149985001,0.002705759574796289,0.4367517490520881,0.6546960870403726,0.42975702429757023,0.6926274824818304
164,Ankrd44,treat,-0.3703281599528362,0.03867506322806957,0.00021205719592342238,0.0006136923283878165,0.11260603116828437,0.1029536736930873,0.2846715328467153,0.5755960590930488
166,4930444A19Rik,treat,0.08357861155499856,0.0960732736069545,0.3792620737926207,0.43182709956089704,-0.29951308914471775,0.283485649816462,0.268973102689731,0.5574915403500019
168,Sf3b1,treat,-0.189269412483154,0.02602271408154258,8.36945787727936e-06,0.0001551879397491494,0.257339815175421,0.11697405880832948,0.032296770322967704,0.19038654426839746
170,Coq10b,treat,-0.09315064221851678,0.03942352653075383,0.0184981501849815,0.027306068735231736,-0.030409072969481938,0.17735896440357918,0.8593140685931406,0.9406391677905379
172,Hspd1,treat,0.29965226938459366,0.06268667571736722,0.00020838909627892072,0.0006065281859464782,-1.0332605491289308,0.22506317251891886,0.000163690521415473,0.01247617738595426
174,Hspe1,treat,0.18962460838289139,0.035607003659485575,0.0006894257778424237,0.0014465450277348342,-0.46377011191869083,0.1350611983083789,0.0013592215833956166,0.024895946348929915
176,Mob4,treat,0.10842300417173811,0.04211174457977623,0.0103989601039896,0.0159539601595396,0.41499768376381635,0.3350008918320388,0.1660833916608339,0.4384113059282307
178,Plcl1,treat,-0.6602229606437304,0.08045735718462461,1.4008263955795713e-05,0.00017864890799753678,0.4732837707317305,0.18185621119701292,0.011898810118988102,0.1020710354293125
180,Maip1,treat,0.14538087884338644,0.07360464096056281,0.0484951504849515,0.06656378904262125,0.43746928148431274,0.8360229831657131,0.5948405159484051,0.8047449163540983
182,Bzw1,treat,0.3824935273258076,0.034318489860074054,0.0001305222964909815,0.00045527635128359256,-0.11222954574776592,0.1839424479339916,0.541045895410459,0.7720010987772448
184,Clk1,treat,-0.042859445086347085,0.03262426983305787,0.19238076192380762,0.2350338387975053,0.17193875318989357,0.11987636017617614,0.15498450154984503,0.4235967724125951
186,Ppil3,treat,0.5040929520520868,0.10180470994900088,0.0003213294802422393,0.0008123744806287518,-0.600143467485621,0.6684374538980772,0.28817118288171184,0.5776295625602152
188,Orc2,treat,0.15343821478163258,0.10482599841324469,0.1394860513948605,0.17567266251799657,-0.09133863609419265,0.40991138750506223,0.809019098090191,0.9151351363524853
190,Ndufb3,treat,0.21123382898570625,0.033854581176157146,0.00011317736817852307,0.00042087563589988556,-0.0008170881504037708,0.18144670268727928,0.9965003499650035,0.9985473682606621
192,Cflar,treat,-0.23922870209811187,0.03357383916431319,0.00034015811735263707,0.0008421845802041152,0.08529670070324688,0.07911846020488979,0.2926707329267073,0.5816428580960639
194,Casp8,treat,0.1387235314505883,0.038862086206918584,0.0011003393746960048,0.0021226321091663927,0.15735643829258775,0.2909545515304001,0.5946405359464053,0.8047449163540983
196,Trak2,treat,-0.0896601259271425,0.07258331967147219,0.21937806219378062,0.26450621100778254,0.9589387188018185,0.6682763257062885,0.10548945105489452,0.3522857016623919
198,Sumo1,treat,0.29902197147428006,0.03373411669644731,0.00019936156081608642,0.0005885514456392331,-0.1853850745901572,0.18935756961240388,0.3210678932106789,0.6098877020523285
200,Nop58,treat,0.47127939534920493,0.0709250691858472,1.848230711451536e-05,0.00019508670160929466,-0.39903440072598834,0.20522248838141582,0.056194380561943806,0.2590604663142131
202,Bmpr2,treat,0.29750487701454875,0.05565006843552724,0.00032858039822371873,0.0008248976430931121,-0.08468312248951806,0.23946064985191706,0.7285271472852715,0.8756275826780412
204,Fam117b,treat,-0.4230800443330187,0.0391902782263033,0.00018573623105845642,0.0005612736275251335,0.09618890815097958,0.12188120122350529,0.43295670432956707,0.6942109360492522
206,Wdr12,treat,0.3982664373074141,0.12113559368215841,0.0011998800119988001,0.0022785343787758224,-0.5185839316101207,0.41256546816967815,0.17918208179182082,0.45396166099692076
208,Nbeal1,treat,0.18618372412389392,0.05736217188870338,0.0013998600139986002,0.0025633753890614507,-0.47924127164033015,0.23426058167401265,0.0448955104489551,0.23024983215964118
210,Cyp20a1,treat,0.8082313980188389,0.11861990207731839,9.247639546180827e-05,0.0003766903072663527,-0.31731913821834534,0.41010043215672176,0.40715928407159285,0.6765571996375924
212,Abi2,treat,0.17292722983853434,0.0980584461190654,0.0780921907809219,0.10326002390552841,0.17795352978547863,0.45126992224494505,0.6392360763923608,0.8324842946349063
214,Raph1,treat,-0.029189755046070423,0.055103073750067254,0.5943405659434057,0.6405531767447693,-0.27995694605021854,0.13009306711131488,0.032096790320967905,0.18967485967452638
216,Nrp2,treat,-0.4993571384098132,0.06418434828113853,2.5363023570949108e-05,0.00021387557578140002,-0.17281288096928799,0.17603261118066083,0.34166583341665835,0.6285320737718696
218,Ino80d,treat,-0.033637463276824056,0.055613999858678625,0.5472452754724527,0.5971460604699409,-0.34168534499819625,0.22124169547688405,0.12538746125387462,0.3808299373108375
220,Ndufs1,treat,-0.016741294587541318,0.06735328630932076,0.8067193280671933,0.8328173652800068,-0.04144659539076889,0.44847722026822257,0.9153084691530847,0.9650388852451025
222,Eef1b2,treat,-0.1764773535795859,0.020228585932729873,2.4052114626884593e-05,0.0002086302634344985,0.03822891840854374,0.07080230436855546,0.6061393860613938,0.810896365179953
224,Adam23,treat,-1.0715121456655792,0.3475609733827114,0.003999600039996,0.006538508262106394,-0.6769896804693488,0.36186058044093405,0.0710928907109289,0.29420573792764815
226,Klf7,treat,-0.4239495564583337,0.04675780817298361,6.080017233013674e-06,0.00015052888670416743,-0.198612448623259,0.16866686887394336,0.24707529247075294,0.5335340150195507
228,Creb1,treat,-0.3084723343740533,0.048066392856739595,8.443337783815862e-05,0.0003592628109252841,0.37246991519119665,0.2012300583666744,0.06629337066293371,0.28298834801418793
230,Ccnyl1,treat,0.007178897960722507,0.1036578150974458,0.9475052494750525,0.9557583157109971,-0.5280411993826177,0.7220270405552789,0.44045595440455954,0.6991982650065748
232,Plekhm3,treat,-0.25297177994299497,0.04143754410184385,6.00904520032512e-05,0.0002985582835803913,-0.3971667435073286,0.1342536394939033,0.0033996600339966003,0.04297457578185843
234,Idh1,treat,0.4862251511981525,0.06858535972354517,3.053532557348375e-05,0.00022701754670592902,-0.3042112838202868,0.21597373377579834,0.14378562143785623,0.4053320620038507
236,Pikfyve,treat,-0.08649525495231995,0.06860823333334709,0.20167983201679832,0.2453093670812488,-0.15049384907046476,0.5159102189856761,0.7801219878012199,0.8983023454909601
238,Rpe,treat,0.2762531735265588,0.07715659682350239,0.0013056856651947873,0.002429969693130786,-0.5466667267308966,0.46185129859248913,0.1947805219478052,0.47088355137550214
240,Kansl1l,treat,0.039305625471799395,0.06054018111857599,0.5166483351664833,0.5679888296578396,-0.25123926541563474,0.3471960207823305,0.5317468253174683,0.7658284462076734
242,Acadl,treat,0.567334975486331,0.0620326479960031,0.00028039559780070235,0.0007409791653327357,-0.049138421647414415,0.2209758855562028,0.811918808119188,0.9165689310647618
244,Atic,treat,0.5786780204822116,0.10304531286475853,8.291578340196164e-05,0.0003562748802071123,-0.09206710822623507,0.33516644282819863,0.771022897710229,0.8951471487186877
246,Fn1,treat,-0.973432911976472,0.0432462522719287,7.304115483997267e-06,0.00015052888670416743,0.459794562822,0.06220254603687454,3.901270078580705e-05,0.008706295271266703
248,Rpl37a,treat,-0.08834708509737636,0.013264548389172437,0.00031393982653794866,0.0007996055177518522,0.05603550949911573,0.042872058928215814,0.20167983201679832,0.47949046154987146
250,Arpc2,treat,-0.010097771431127944,0.01705142104983426,0.5616438356164384,0.6105378864081799,0.7882184204475834,0.06672491221756659,3.305814041019629e-05,0.008706295271266703
252,Aamp,treat,0.18288836591185786,0.03863059647693124,0.000168670723981449,0.0005290763644328545,0.32791156717571346,0.19470137893796807,0.08999100089991001,0.33152149125774955
254,Pnkd,treat,0.36496461548502507,0.06690387794694158,0.0007512223430666729,0.001551065891605533,-0.01736485664984614,0.35899085483561227,0.9555044495550445,0.9798971545290486
256,Tmbim1,treat,-0.1800166336179371,0.04921814647851667,0.0008963723313937405,0.0017942440310585604,0.1592137847738791,0.18069631482996049,0.37366263373662634,0.6546846535453824
258,Slc11a1,treat,-0.13107730036412024,0.035148923397881136,0.0014861268283604078,0.0026945430877847796,0.02173259871996891,0.08797332748349346,0.7996200379962004,0.9098687595582756
260,Ctdsp1,treat,-0.10467309232508858,0.05867202376884481,0.07379262073792621,0.09802609008294359,0.24032197317242654,0.6120333461538,0.6129387061293871,0.8142275504179461
262,Usp37,treat,-0.5289610830637631,0.05533894548463885,2.881560695134173e-05,0.00022301111220131447,-0.10191729252311005,0.17373220911121834,0.55994400559944,0.7864628247660366
264,Cnot9,treat,0.08930479245146819,0.08080771878310244,0.27207279272072793,0.3201905674044954,2.395654487191707,0.9138830558546435,0.066993300669933,0.2836155063738909
266,Rnf25,treat,-0.2735611242867368,0.11461204800328001,0.019098090190980903,0.028139603441666914,1.3755854657540492,1.1394889544344997,0.25137486251374863,0.5390894602296044
268,Cnppd1,treat,-0.07915219149078108,0.047953034911371345,0.09959004099590041,0.12911818243961085,1.8717893508791994,0.7856988727446139,0.0187981201879812,0.1403019781181965
270,Retreg2,treat,0.01088055916168942,0.07134364853104881,0.8793120687931207,0.8965436884314977,0.5771857182469898,0.6730735540555219,0.28617138286171384,0.5761895846209563
272,Zfand2b,treat,0.202382269615096,0.07676141678146652,0.008399160083991601,0.013084393448266368,0.5845873738568487,0.7247937204906123,0.3554644535546445,0.638697391522109
274,Atg9a,treat,-0.2588301878799582,0.07649929445471379,0.0011628305706643512,0.00222821550503604,0.013185144716688817,0.5478501016923152,0.9757024297570243,0.9905501818387975
276,Stk16,treat,0.7592337929605891,0.09495624931573504,3.847380770420034e-05,0.0002485317044218779,-0.2592492057825669,0.8460160255930879,0.7172282771722828,0.8688287716437533
278,Tuba4a,treat,0.8502627785031065,0.09288230394821181,3.898197089580856e-05,0.0002505734566086889,-0.9297723152653323,0.3869565422073468,0.021997800219978002,0.1543405970686978
280,Dnajb2,treat,0.055398382864280234,0.09989777478250128,0.5761423857614238,0.6235607973721772,0.10921590497260139,0.41025399344189534,0.7625237476252374,0.8917977909049486
282,Dnpep,treat,1.0367155715958538,0.10437847606139584,2.7422327485817245e-05,0.00021925735362099841,-0.43033695381997755,0.6094469300119457,0.41355864413558646,0.6813563710173269
284,Gmppa,treat,0.014286331769827855,0.07575838471731522,0.8511148885111489,0.8714847893508099,-0.07552806118969116,0.43362739132955586,0.8385161483851615,0.9302450471887298
286,Farsb,treat,-0.05878123770594329,0.0881117227080452,0.5065493450654934,0.5579969772277145,0.08465674691852611,0.40585383723414575,0.813918608139186,0.9175280274170385
288,Wdfy1,treat,-0.0021319667009590403,0.053841268602217315,0.9666033396660334,0.9721546405381873,0.03565773927425506,0.31980245327005824,0.9084091590840916,0.9627125848300779
290,Cul3,treat,0.13244241310664456,0.03475751954560134,0.0006189622784819456,0.001327795393372615,0.18997227542578995,0.1379519865488951,0.1658834116588341,0.4382056275608642
292,Dock10,treat,-0.33586552252756924,0.03156200365723375,0.00010370149907331649,0.0003991429771465542,0.08906341885207306,0.06526516820332863,0.1750824917508249,0.448257383812581
294,Rhbdd1,treat,-0.1284405927976183,0.08016218458733347,0.11098890110988902,0.14230362678017913,-0.21593086030045383,0.33879236086951797,0.5038496150384961,0.7467814636508319
296,Mff,treat,0.11914891133031463,0.04729700244211008,0.012698730126987301,0.01921941026807943,0.6617828613657261,0.5099601729687989,0.1327867213278672,0.39005086419462626
298,Agfg1,treat,0.10463286293818588,0.047453717576044746,0.027797220277972202,0.03969451901269698,-0.17745738600979682,0.1611676637011139,0.26717328267173285,0.5554803315964699
300,Pid1,treat,-0.30127375626416486,0.03754887608708876,1.6079346936112685e-05,0.00018622019397322622,-0.15300415870908904,0.06376341985237868,0.0170982901709829,0.1317228792142245
302,Trip12,treat,-0.16640806316997764,0.0325792002558894,0.0001807477053843897,0.0005529478162164115,0.1729549210079114,0.17980791892920053,0.3411658834116588,0.6282562305451938
304,C130026I21Rik,treat,0.5928243763395039,0.07669110136209747,4.5487330413635356e-05,0.0002648816158717777,-0.20361332595173193,0.3211553690221613,0.4831516848315168,0.7313940892528239
306,Sp110,treat,0.48832048270180256,0.05705370302699308,3.3081968699906058e-06,0.00014425992051277808,-0.23272111965172285,0.26606488161805947,0.38766123387661233,0.6644691139477938
308,Gm57169,treat,0.5296762054019516,0.09190969581334459,0.0001834525136551535,0.0005571865685465322,-0.28924794882749527,0.36016427012265056,0.3945605439456054,0.6689361760400111
310,Sp140,treat,0.39562199641984314,0.04251530049888126,0.0003111282489023595,0.0007944170793452849,0.11229304851685275,0.16018458097919644,0.49075092490750927,0.7362289262089253
312,Sp100,treat,0.38901651746309895,0.050134352536678,4.623742767258571e-05,0.00026708345188187083,-0.07355169805390004,0.23655010772263438,0.7854214578542146,0.9022037185374697
314,A630001G21Rik,treat,-0.10622828719817093,0.06461112754806775,0.10078992100789921,0.13057950790990913,-0.023801569519708764,0.4583219034580274,0.9477052294770523,0.9771485912662499
316,Cab39,treat,-0.33263193368497546,0.03523371295585229,6.688470158622756e-06,0.00015052888670416743,0.3346666642848433,0.2128452077041945,0.11678832116788321,0.3672756359139097
318,Itm2c,treat,-0.24615397991361512,0.0369615521866279,7.212420619154526e-05,0.0003278906627852994,-0.04228981426355645,0.11577298476793749,0.7162283771622838,0.868324713781154
320,Psmd1,treat,-0.020123367070817945,0.03965846745849944,0.6155384461553844,0.6607214895194589,0.20576669578332815,0.13465763385357923,0.12348765123487651,0.37825995557440845
322,Ncl,treat,-0.013174175977448613,0.029973415091589586,0.6641335866413358,0.7059184533064088,-0.19139273296564543,0.08905610517441041,0.0306969303069693,0.18552521852191886
