,gene,tx,de_coef,de_se,de_pval,de_padj,dv_coef,dv_se,dv_pval,dv_padj
140,Asnsd1,treat,0.07854834575165373,0.061227588525247234,0.19588041195880412,0.3056958987741256,-0.28305090665877,0.47357498501604645,0.5087491250874913,0.7878103635359326
142,Stk17b,treat,0.2228439789608004,0.04277694763663428,0.00010610846990429609,0.001368578202453119,-0.47129637191497975,0.13158225857956313,0.0010309370295348503,0.030485165768779698
144,Ankrd44,treat,-0.026355463435866134,0.04021761797010424,0.5152484751524847,0.6349298204507907,-0.3106224895268321,0.09864605419897056,0.001999800019998,0.042255160149514054
146,Sf3b1,treat,-0.016671749794881275,0.031076055737019565,0.5903409659034097,0.7013626789307253,0.34978651200668126,0.16075008787644265,0.030996900309969003,0.25528184994412284
148,Coq10b,treat,-0.030024448363917006,0.050931121406360094,0.5566443355664433,0.6721329816336105,0.07733416999321933,0.19803291061302072,0.6891310868913109,0.8819821407689739
150,Hspd1,treat,0.4089621311443749,0.07166285141076366,6.875694946821213e-05,0.0012146402615759763,-0.7223967132400554,0.28642083642055016,0.009099090090990901,0.12140617834768247
152,Hspe1,treat,0.21740397868329725,0.04416791737589113,0.0001470951845932139,0.0015865374168780452,0.01966454461760808,0.3772523397333629,0.9524047595240476,0.9894852734713115
154,Mob4,treat,-0.21960716732303226,0.05505407213454185,0.00033763501277487033,0.0023539395991995747,0.26064360715390666,0.4919838142735948,0.5196480351964804,0.793724722249038
156,Plcl1,treat,0.15522260389495146,0.06862468953026066,0.025197480251974803,0.0584479581266302,-0.3518877494495748,0.1297215067549312,0.007099290070992901,0.10245152640913065
158,Maip1,treat,-0.11892151161580776,0.10071103116829043,0.23427657234276572,0.35084815175957007,0.7595924560760513,1.0154029792436923,0.4283571642835716,0.7380573851351648
160,Bzw1,treat,0.05557309115931835,0.04364625161093466,0.20227977202279773,0.31378453234606385,0.07257375796668651,0.22360167242212844,0.7438256174382561,0.9078168060214081
162,Clk1,treat,0.051441088160760685,0.03719137169407466,0.1688831116888311,0.27143181320497234,-0.3603684414748596,0.3018836698380099,0.16978302169783022,0.5127965506716027
164,Ndufb3,treat,-0.08182977394712702,0.04247020552836893,0.051994800519948,0.10613247939960371,-0.025138466166340884,0.26394172951984174,0.9176082391760824,0.9762695667192174
166,Cflar,treat,-0.11686773480181102,0.03918386380911584,0.001999800019998,0.007206497045289651,-0.04194242748806501,0.08845709196449,0.6492350764923508,0.8626963772949174
168,Casp8,treat,0.07935338803352007,0.05279857012048808,0.1334866513348665,0.22573500639556365,0.46225846545440386,0.41206155146250356,0.2626737326267373,0.6070224257902691
170,Trak2,treat,-0.13664255991294755,0.092620378570217,0.1431856814318568,0.23820665731493448,1.0159823867656925,0.6730992865973802,0.1014898510148985,0.4277905542779055
172,Sumo1,treat,0.06251964993348907,0.04263674733766573,0.141985801419858,0.2370002956566031,0.1886586322967128,0.24844858783413262,0.43495650434956507,0.7417226666558193
174,Nop58,treat,0.41906838660621926,0.08715628603665956,0.00039123752820477973,0.0025438676487695372,-0.28805965643275977,0.21738411846384834,0.1807819218078192,0.5225120811915074
176,Bmpr2,treat,0.07477310901221863,0.0759822025970856,0.32426757324267574,0.4506263851729306,0.13998939036286207,0.4981906906387732,0.6831316868313169,0.8782988603133042
178,Fam117b,treat,-0.008145879611233435,0.04298676282688916,0.8514148585141486,0.9032058583038199,-0.08461669053575259,0.1242162949908253,0.49535046495350465,0.7785515939393621
180,Nbeal1,treat,-0.20222644634950412,0.09824555702709604,0.0428957104289571,0.09045209239294054,0.20799172265636698,0.2779931502981129,0.43565643435656437,0.7417226666558193
182,Raph1,treat,-0.2535560010205111,0.07056618008184745,0.0009538587389062647,0.004532110094066526,-0.15724648976307024,0.15924151006796233,0.32226777322267774,0.6594767445063479
184,Nrp2,treat,-0.47273475044186336,0.07374019296404061,9.048151040291209e-05,0.0013156026705438404,-0.43523666153796425,0.19102658750760965,0.017298270172982702,0.1849630235594748
186,Ino80d,treat,-0.20779146652681357,0.07369417121302406,0.006099390060993901,0.01793887119601579,0.17672517628858248,0.2988519877831743,0.5226477352264773,0.7955369246965284
188,Ndufs1,treat,-0.20210003043937283,0.08688616749164127,0.019998000199980003,0.04834346709803834,-0.021934511388698716,0.6759964329861172,0.9682031796820318,0.9946342444407243
190,Eef1b2,treat,-0.3563965592369651,0.030700199780834287,9.012242558186996e-05,0.0013156026705438404,0.3041578992759044,0.13312874464572358,0.0212978702129787,0.21027643267419294
192,Klf7,treat,-0.05336002730245655,0.05137274029831269,0.2990700929907009,0.42456843515373294,-0.31754596019059006,0.17373406628617485,0.067993200679932,0.3668972528334634
194,Creb1,treat,0.12117785113963875,0.052582937538482755,0.0197980201979802,0.04799120714396845,0.28996164021798976,0.24305182670469322,0.22457754224577542,0.5709895540220105
196,Plekhm3,treat,-0.04922203468953283,0.048302824989718926,0.30756924307569244,0.43374970020082276,-0.3253717276822296,0.1493709891720866,0.027597240275972403,0.23962765013821197
198,Idh1,treat,0.25145691911991663,0.08327029621495063,0.0026997300269973002,0.009113428897023056,-0.1909013911556464,0.2425030629058795,0.40985901409859016,0.7260192149597631
200,Pikfyve,treat,0.06758175563897821,0.07950062490498,0.39336066393360664,0.5198070160966828,-0.3693355180260368,0.5820710057887547,0.5572442755724427,0.8142855447882907
202,Rpe,treat,0.0691276165855644,0.09230786408937265,0.45785421457854214,0.5812129264826233,-0.3465369022920023,0.5699029355236133,0.5115488451154885,0.7900840339906158
204,Kansl1l,treat,0.0028468525378995695,0.07137583549423958,0.9667033296670333,0.979679213286725,-0.20506620445986687,0.3359072300791256,0.5812418758124187,0.8262367978078226
206,Acadl,treat,0.13234828205272836,0.08069942159804104,0.09669033096690331,0.1752883862419029,0.22268849573675153,0.2566490676509311,0.3718628137186281,0.6965817487842744
208,Fn1,treat,-0.16564098168589722,0.04767489526115965,0.0012869428295737635,0.005450343130758708,0.4644129467180209,0.06102607852493503,3.788307703989306e-05,0.010197136084955562
210,Rpl37a,treat,-0.10545683054635001,0.017442111591795862,0.0004243284372353069,0.002682405364029979,0.361009710978654,0.05491738579030104,3.986740056220652e-05,0.01028412820335919
212,Arpc2,treat,-0.026163422278560288,0.019053351172163276,0.16728327167283272,0.26942006631803,0.5733912089665442,0.09341447810412636,2.7648757428181627e-05,0.00914680815878423
214,Aamp,treat,-0.14438388178790576,0.05194362910704543,0.0066993300669933005,0.019237269222984937,0.6887410726614847,0.26682243562313596,0.013598640135986401,0.15822428951134737
216,Pnkd,treat,0.2070533307431119,0.08037592016643219,0.0091990800919908,0.02521093618836434,0.22072689399794312,0.48660112738078193,0.6094390560943905,0.8431368036380719
218,Tmbim1,treat,-0.031312421872383735,0.059637037786089905,0.6087391260873912,0.7164651145605834,0.2991991862569485,0.2917113891186756,0.24387561243875613,0.5916277102697254
220,Slc11a1,treat,-0.07041113477624107,0.04145306910481476,0.0897910208979102,0.16559315173636047,-0.023410227795577707,0.10351498223723395,0.827917208279172,0.9391050634767962
222,Ctdsp1,treat,-0.10572800327278238,0.070853002372788,0.13388661133886612,0.22622598548005463,0.48816221958748884,0.6962341759965068,0.4026597340265973,0.7219421990612986
224,Usp37,treat,-0.09938543140679815,0.06310289486583,0.11408859114088592,0.19918851318477857,-0.034170765838516956,0.17543459798660188,0.8477152284771523,0.9471182541389297
226,Cyp27a1,treat,0.13433803915716497,0.11643772862202426,0.2450754924507549,0.3639130692540911,0.5008678777790042,0.7868619375524619,0.44625537446255376,0.7503441127913282
228,Cnppd1,treat,-0.2916686273275682,0.06599928950361454,0.00021891216640690427,0.0018902164884590574,2.048258869571843,0.8646422067965469,0.020497950204979503,0.20668046647523255
230,Retreg2,treat,-0.09137271074751949,0.08513897334137945,0.2813718628137186,0.40445163749239194,0.10703508861675795,0.7724503058639838,0.8647135286471352,0.9554598350623621
232,Zfand2b,treat,-0.05321021594617728,0.10332959692629627,0.5995400459954005,0.7090262511475691,0.6721314236657591,0.8259401698523203,0.36466353364663534,0.6909972508408382
234,Atg9a,treat,-0.433210263798727,0.10306444557462369,0.0003493956828173173,0.002408806984768387,-1.3428999652882203,0.6606529279291559,0.13108689131086892,0.46901155239352
236,Gmppa,treat,0.10303995723149703,0.08997908574928484,0.25277472252774724,0.3722474565102957,0.47170176253475365,0.526139913748312,0.30626937306269375,0.6466963467364042
238,Farsb,treat,0.22855698774596936,0.0984178754537435,0.0197980201979802,0.04799120714396845,0.11479477113661612,0.5159450982431985,0.7988201179882012,0.9266433109359105
240,Wdfy1,treat,-0.0774511071458642,0.06658932110281261,0.23967603239676033,0.35720614265005857,0.29605594574635813,0.4112996887923655,0.42615738426157385,0.7361440753246105
242,Cul3,treat,-0.11234448254913727,0.04632616201206275,0.014698530146985302,0.03734041860483628,0.4549098852419004,0.1909950849987186,0.018598140185981403,0.19482417240509453
244,Dock10,treat,-0.009466702739455338,0.03447189159841224,0.7851214878512148,0.8554535605925503,-0.13700634823622168,0.0652195356812962,0.035896410358964105,0.27268058470226597
246,Rhbdd1,treat,-0.04482064797564288,0.1078132062889675,0.6774322567743226,0.7746551720889973,0.2869507776037189,0.5483039760894602,0.5146485351464853,0.7913429197888943
248,Mff,treat,-0.18032105475473717,0.060084412178166645,0.0028997100289971,0.009630957505107857,0.38373532185172254,0.6321709632313305,0.46985301469853014,0.7644071684242135
250,Agfg1,treat,-0.2445403992493662,0.06584425997582173,0.0008780530316260934,0.00427024848295141,0.020865889768400717,0.175492561515349,0.906009399060094,0.9725595054918917
252,Pid1,treat,-0.13592591689862013,0.04447265805136923,0.0018998100189981002,0.006931106369261364,-0.21026374304270715,0.0670332165834798,0.001999800019998,0.042255160149514054
254,Trip12,treat,-0.08982202898949572,0.03762954337030197,0.015898410158984102,0.039816770750109455,0.18793254250557648,0.17656445504612472,0.3027697230276972,0.6450087453427973
256,C130026I21Rik,treat,-0.01812390485728666,0.1003516796889074,0.8488151184881512,0.9015293186756123,-0.17143466965253187,0.4504555210040074,0.6718328167183282,0.8759604140659843
258,Sp110,treat,0.31523658173379115,0.06874660156888314,0.00017423775167562758,0.0017122316200377944,-0.08442107120251001,0.3056052131374676,0.779022097790221,0.9191777791917779
260,Sp140,treat,0.03413151127835512,0.05212821556290604,0.515948405159484,0.6355424942981228,0.07847055975786209,0.19343393969986394,0.686031396860314,0.8795643713096102
262,Sp100,treat,0.34874086047192204,0.05768725762546515,5.13108390708308e-05,0.0011420355479419629,-0.1885213881858892,0.15261737747508602,0.21657834216578342,0.563660055666
264,A630001G21Rik,treat,0.0733853820370261,0.07658984872390465,0.34166583341665835,0.46807992358542416,-0.07352169233354156,0.5303964155242239,0.8749125087491251,0.9595364644226454
266,Cab39,treat,-0.17636534407794702,0.04084105131671379,0.00037181543876975496,0.0024831816412336062,0.32269977652051646,0.24393569660234365,0.1718828117188281,0.5148672753614387
268,Itm2c,treat,0.10436178120832432,0.04218633463244871,0.015498450154984501,0.03911573783510357,-0.04455636043412643,0.12797170815823034,0.7322267773222678,0.9034510266667171
270,Psmd1,treat,-0.06928666772587742,0.0486572458178545,0.1538846115388461,0.2529067241935217,0.31806171858416105,0.16742063720407144,0.05959404059594041,0.3490508092047938
272,Ncl,treat,-0.03310803478462762,0.037729912308243546,0.3812618738126187,0.5081576449459467,0.11901006216856916,0.09937376196039598,0.23527647235276472,0.5817823159892062
274,Ptma,treat,-0.09703655921885265,0.025191705771476693,0.0005354712805959219,0.0031132674766203004,0.1956310406332912,0.061104157321700124,0.0014998500149985001,0.03655736788525872
276,Dis3l2,treat,-0.10596840234256187,0.06632033316168397,0.11128887111288871,0.19568003438224765,0.015955090383860556,0.2044871408697269,0.939006099390061,0.9834245262889136
278,Eif4e2,treat,0.009345789694987817,0.04504200144928176,0.8347165283471653,0.8917566914576877,-0.3117179974846456,0.46066988015685545,0.48865113488651135,0.7751447333505257
280,Gigyf2,treat,-0.1891200066933468,0.06280377067949079,0.0026997300269973002,0.009113428897023056,-0.21075074369427646,0.3223778636632247,0.4470552944705529,0.7512810336773054
282,Inpp5d,treat,0.22229608746695428,0.036432891780153444,0.00013448992452758085,0.0015111200049913848,-0.31803783635020133,0.08294250605199233,0.0017742124792404404,0.04037204975154658
284,Atg16l1,treat,-0.08028485646281515,0.07110205279401592,0.26377362263773624,0.3848389954879659,-0.13543534608379645,0.37583592652043485,0.6993300669933007,0.8891384612562496
286,Dgkd,treat,0.14021477457028583,0.06088261221577078,0.019998000199980003,0.04834346709803834,0.39441194600583446,0.2796220435025295,0.14628537146285372,0.4903371601118177
288,Arl4c,treat,-0.21238650586054283,0.03830972080117848,6.355968462515174e-05,0.001209652051578357,0.40492930371487135,0.1145053751093034,0.00109619221887511,0.03141910197711022
290,Agap1,treat,0.06212052331849631,0.07902125780018937,0.43055694430556946,0.5557919187230569,0.08738874384055986,0.19176293540243441,0.6605339466053395,0.8696544124026891
292,Ackr3,treat,0.12364598871415823,0.12809283815475941,0.3387661233876612,0.4651366311583523,0.5064080603408698,0.23890699358005396,0.05779422057794221,0.34496925668357126
294,Cops8,treat,-0.014997295703117601,0.08253969006750013,0.8603139686031397,0.9089084948160474,0.023122794056086818,0.41000457216401814,0.9478052194780522,0.9875230753599161
296,Lrrfip1,treat,-0.017993085567538713,0.029945302809945975,0.5489451054894511,0.6650722403297831,0.297538285026102,0.0735016392869486,0.0003622060163618774,0.019670328485055993
298,Ube2f,treat,-0.07558524356841725,0.044597747359370346,0.09099090090990901,0.1672082717522252,-0.47503634071668366,0.41618949211073514,0.4246575342465753,0.73533488138466
300,Scly,treat,-0.0030381329364398985,0.11252178452160942,0.9783021697830216,0.9859463996624919,1.1838580827889464,0.7625537424005161,0.10378962103789621,0.43153898176334143
302,Ilkap,treat,0.3121164226153139,0.07034952187871528,9.282151741959396e-05,0.0013210529065395544,0.14911808389414674,0.5578223025742056,0.7556244375562444,0.9097199943626092
304,Hdac4,treat,-0.13486571955028892,0.06225457030163997,0.031596840315968405,0.07031489518194119,1.0495447648192848,0.5463953589328713,0.05399460053994601,0.33294877683546387
306,Ndufa10,treat,-0.08647353848901293,0.05400713512612402,0.11288871112888711,0.19770693369135506,0.03988170686022553,0.2516857176560479,0.8673132686731326,0.9564546573486576
308,Cops9,treat,-0.026927932490074916,0.031945118854622326,0.39746025397460255,0.523994129547863,0.0967131060048798,0.2236397539892357,0.6467353264673532,0.8610620228299749
310,Rnpepl1,treat,0.014185048948084703,0.07070950046110559,0.8369163083691631,0.8928741797541768,-0.5191934097015699,0.4234217687842215,0.19518048195180482,0.5417276087968642
312,Gpr35,treat,-0.13618919746616998,0.04316006401774794,0.0016998300169983002,0.006401245520216835,-0.15733446325730857,0.14793668520200343,0.280971902809719,0.6279740484991558
314,Ppp1r7,treat,0.06313878148306262,0.07910075164304989,0.42625737426257376,0.5520835573346432,0.7967617088994533,0.7611284160421508,0.24277572242775722,0.5905793703537309
316,Hdlbp,treat,-0.09496197134349542,0.04978453704001641,0.0570942905709429,0.11472598277335525,0.23760207064500777,0.1883907001510706,0.20667933206679331,0.5517977512593569
318,Atg4b,treat,-0.26077697228074515,0.08659852571860074,0.0025997400259974,0.008843401374148298,0.3612468281778522,0.6684223930325741,0.5289471052894711,0.7967667953399308
320,Dtymk,treat,0.4266819254489628,0.1005527000601913,0.00035858008134262984,0.002431510715873189,-0.3257366236126316,0.2892111079718203,0.24827517248275172,0.594611834754629
322,Fam174a,treat,-0.03619815109827523,0.046328393187519565,0.4343565643435656,0.55929731486086,-0.5493802448606339,0.3854574131835959,0.1362863713628637,0.4765860131414946
324,St8sia4,treat,0.07767478064267241,0.060500781497062305,0.20007999200079993,0.3112282396258366,-0.2822851398212362,0.11939320960855024,0.017798220177982202,0.18932780261492752
326,Macir,treat,1.0480722088795424,0.12678091391695603,7.588525959203882e-05,0.0012459206834370797,-0.9416686401072459,0.5142383111724752,0.0638936106389361,0.35871046823889036
