"","logFC","logCPM","F","PValue","FDR"
"S100a8",-3.35564718301945,5.55335884112611,8.56535701797343,0.00943071665475676,0.999820471078981
"Lyz2",-1.25166295045344,10.8086291767313,8.52620114010108,0.00956562293363902,0.999820471078981
"Ikzf1",-1.00271279504211,7.31025582145022,8.50029546477954,0.00965607800312236,0.999820471078981
"Tnfrsf18",1.25405686969597,6.5946949894625,8.44042201289529,0.00986886809099264,0.999820471078981
"Scaper",-0.560731123671514,6.28944006835239,8.37212614642387,0.0101181009681784,0.999820471078981
"4933406I18Rik",-0.974474178486424,4.81918431692768,8.35715074189264,0.0101736989647273,0.999820471078981
"Rps11",0.466349475821611,11.3235956681882,8.29898376078117,0.0103929572090924,0.999820471078981
"Satb1",-1.42199923220383,7.6206704823731,8.1766206148733,0.0108719004187675,0.999820471078981
"Ankrd37",0.974146005593311,5.19305293437536,8.07204565052266,0.0113011024210977,0.999820471078981
"Exoc4",-0.567551754130233,7.87114665571046,8.06561274978755,0.011328125191928,0.999820471078981
"Armh3",-0.620706603671381,5.28159442861977,7.90205868296289,0.0120404002491762,0.999820471078981
"Asns",1.17129564806848,2.81815687406043,7.81349394904343,0.0124472135603136,0.999820471078981
"Psmb8",1.87793488517914,8.10926801055667,7.76357019591445,0.0126833924016863,0.999820471078981
"Ccl3",-1.97761252084184,6.57741019655946,7.70194434562793,0.0129819731383583,0.999820471078981
"Ncbp2as2",0.448644112884333,6.0573930706509,7.67643335979297,0.013107903040712,0.999820471078981
"Ralgps1",-0.680072530456885,3.98544298036566,7.6126387635296,0.013428925038243,0.999820471078981
"Rgs1",-1.28591436456328,9.08084286065078,7.60023806010945,0.0134923574175929,0.999820471078981
"H2-Q4",1.24891136557684,5.86458615927817,7.59156241518716,0.0135369374721447,0.999820471078981
"Slco3a1",1.15321498350308,7.05004483213845,7.54679453150499,0.0137696525112658,0.999820471078981
"Chst15",1.07024218244695,1.38584065016323,7.49520367155132,0.0140434868393787,0.999820471078981
"Gm46218",-0.738994185923849,0.78066573428197,7.42304705255511,0.0144369144073044,0.999820471078981
"Kctd12",-1.2412498508015,7.14469638726977,7.39838007203459,0.0145742682090452,0.999820471078981
"Gtdc1",-0.687374773120196,6.97521376705295,7.28974500710608,0.0151971151892519,0.999820471078981
"Rftn1",-0.666706870591404,6.72629107570774,7.28512219337073,0.0152242827465439,0.999820471078981
"3110040N11Rik",0.491636894700129,3.90712445204627,7.14630647046786,0.0160663753071541,0.999820471078981
"Rps5",0.458734289922829,11.1127284540177,7.11109816887888,0.0162882928895239,0.999820471078981
"Atp5o",0.42976011505213,7.41158868007058,7.07894612865965,0.0164939954103229,0.999820471078981
"Chchd2",0.431903736716254,9.28682421215619,7.07271789406806,0.0165341830754442,0.999820471078981
"Gde1",1.01142919667919,6.3468559521682,7.05074646441894,0.0166768455061318,0.999820471078981
"5031425E22Rik",-0.574340465584061,5.48848407002701,7.04829975749524,0.0166928186290102,0.999820471078981
"Itgb2",-0.799467106409532,7.46921948363697,7.0357827071019,0.0167748078266133,0.999820471078981
"A630001G21Rik",-0.818367018797469,4.61198183972269,6.9872151377164,0.0170973004951314,0.999820471078981
"Nr4a3",-1.41299470494151,7.48589279715031,6.95532420484565,0.0173128939220885,0.999820471078981
"Xkr6",-0.539723722892644,4.89772326340783,6.91993579823335,0.0175557599968414,0.999820471078981
"Dusp2",-1.31270192189359,6.76835530949409,6.8496978148407,0.0180493669061097,0.999820471078981
"Cd274",0.65340534963333,7.40809511477855,6.83549722196147,0.0181510721819836,0.999820471078981
"Fastkd1",1.02830690882907,2.30323074015241,6.79143985413246,0.018470788625886,0.999820471078981
"S100a9",-2.82729893756312,5.40318779979497,6.78387782052063,0.0185263071350023,0.999820471078981
"Rps17",0.534495765137822,10.0500870276571,6.77669787534868,0.0185791963323324,0.999820471078981
"Vti1a",-0.449578991835311,7.19911831258117,6.76856723870046,0.0186392962131584,0.999820471078981
"Rcn3",-1.31253569684056,2.30535117551147,6.74766921081975,0.0187947881032723,0.999820471078981
"Mir142hg",-1.36499377031341,7.70671644716176,6.69688940917557,0.019178808932643,0.999820471078981
"Lrrc32",-1.60508634144897,1.5558640411027,6.67486403694151,0.0193481479045116,0.999820471078981
"Slc15a3",-0.9561743688612,7.52604991508696,6.64877074340535,0.0195509706073256,0.999820471078981
"Gm5617",0.645088118648396,3.80604070258232,6.61613145125976,0.0198080936395069,0.999820471078981
"Rpl35a",0.45886931689802,11.3988818398434,6.59481994218648,0.019978058350329,0.999820471078981
"Smpdl3a",-1.21142120528051,6.51268260137192,6.58487990111529,0.0200579005432109,0.999820471078981
"Hacd3",-0.427298016715008,6.27565453464462,6.58231402685769,0.0200785696208272,0.999820471078981
"Cyfip2",1.82453597835586,6.20030381263908,6.56998294992549,0.0201782402610201,0.999820471078981
"Ube4a",-0.447596461680065,5.32344112795515,6.55986126529207,0.0202604741050493,0.999820471078981
"Mgat4a",-0.581184106922239,6.71131075949762,6.54897775110625,0.0203493238659061,0.999820471078981
"Dennd4a",-0.73394903386133,9.62070540987154,6.5188749250729,0.0205973961739254,0.999820471078981
"Rpl11",0.402756226180377,10.8771759465232,6.46992226620949,0.0210082040805428,0.999820471078981
"Churc1",0.456206192590381,5.46467943183557,6.46909055127821,0.0210152640353551,0.999820471078981
"Hdac8",-0.514469106206149,5.88887360653225,6.46273965161973,0.0210692624841639,0.999820471078981
"Dennd1a",-0.686479673734548,7.77867965234755,6.44899447533308,0.0211866732546714,0.999820471078981
"Nubp1",0.638360406410649,5.54296699145322,6.43113395468057,0.0213403533057508,0.999820471078981
"Rpl27a",0.443494953773834,11.6249338658637,6.39227644746701,0.0216791127231602,0.999820471078981
"Anxa6",0.843369202882631,6.19890582913398,6.3765941663403,0.021817564634011,0.999820471078981
"Ifitm3",-1.61399117351997,9.33961841842154,6.34416986521358,0.0221070350396293,0.999820471078981
"Rps13",0.479485362820004,10.9949942881751,6.33995727404543,0.0221449638657124,0.999820471078981
"Rpl18",0.43219863659332,11.0337573344104,6.33509276146021,0.022188854777257,0.999820471078981
"Erh",0.570886897342669,6.09933753742074,6.30285857167595,0.0224822138522631,0.999820471078981
"Kcnq5",1.17979761855382,6.84159516142794,6.21291086342674,0.0233245056099285,0.999820471078981
"Aig1",-0.692308304497703,6.53220479334534,6.20227632599645,0.0234264502818998,0.999820471078981
"Crip1",0.736848281619051,10.1548791568692,6.20063249040376,0.0234422537463026,0.999820471078981
"Rps3",0.413964593431479,10.9345121229601,6.19316644143112,0.0235141840052332,0.999820471078981
"Sra1",0.43776921381583,6.33169443272689,6.15848523873173,0.0238516349910385,0.999820471078981
"Atg10",-0.569542269809207,5.61782435774426,6.15540033690208,0.0238819182054798,0.999820471078981
"Ctss",-1.24362951662074,9.75530170971483,6.13825830197832,0.0240509965221069,0.999820471078981
"Rpl8",0.407792967772529,11.0787732370924,6.12896094649193,0.0241432714022981,0.999820471078981
"Gm42941",-0.799066967316981,1.86712334522357,6.11962809057051,0.0242363054958937,0.999820471078981
"Hhat",-0.782773056883637,2.20970987991352,6.07269190492734,0.0247104395540732,0.999820471078981
"Flywch2",0.91925115396101,1.56352314977767,6.04519549098851,0.0249931182203694,0.999820471078981
"Atp8b4",-1.83177780704079,6.67900071978043,5.99609569829392,0.0255071328796213,0.999820471078981
"Pard3b",-1.02980197216851,4.80821629271632,5.94537477636259,0.0260508476000359,0.999820471078981
"Pdcd5",0.4738449744269,6.87868473389053,5.93672111052655,0.0261449297841611,0.999820471078981
"Lsm4",0.505786145443558,7.00017577201247,5.93195872617473,0.026196871865902,0.999820471078981
"Rps15a",0.436236024121313,11.5394256160173,5.89864295697798,0.0265635561955738,0.999820471078981
"Abtb2",-0.711559932057907,7.48866568921249,5.88684518807707,0.0266948109891497,0.999820471078981
"Shprh",-0.501261340005178,4.63763298504499,5.81855784533932,0.0274692679226766,0.999820471078981
"Atosa",-0.601229119964192,4.54764485436496,5.79260142813726,0.0277703623712585,0.999820471078981
"Ampd3",0.714960672859927,2.93615424950627,5.76944429615381,0.0280421763698762,0.999820471078981
"Fbxl17",-0.515869735569306,7.46699360523415,5.73480061155515,0.0284545227690426,0.999820471078981
"Emb",-0.745095609103063,8.45195356334501,5.72570460935231,0.0285639354822295,0.999820471078981
"Bcl2a1b",-1.32380226976174,8.35227993327264,5.70810516338061,0.0287770036979293,0.999820471078981
"Rps20",0.411782810154567,11.5823722381432,5.6926597263993,0.0289654947252891,0.999820471078981
"Rpl30",0.544356823117679,11.3113358997366,5.67841239173788,0.029140618977529,0.999820471078981
"Syt11",-0.612348358088334,3.83593114683473,5.62623152600357,0.0297924468873334,0.999820471078981
"Ppp1r3b",0.696659539404129,5.38204423778198,5.60989355290608,0.0299999580698997,0.999820471078981
"Elovl5",-0.555612156723495,6.61189404890119,5.60746956060795,0.0300308864359269,0.999820471078981
"Plcb1",-0.855383206628197,7.98837466164233,5.60427305919739,0.0300717273226396,0.999820471078981
"Atp5j",0.494105239113107,8.01199774061693,5.59870123487842,0.0301430693532468,0.999820471078981
"Armc3",0.788025082676363,1.02215894770537,5.58521747237684,0.0303165204027441,0.999820471078981
"Car2",-0.960283582197738,4.46620245348478,5.54770195879231,0.0308051588276641,0.999820471078981
"Sap18",0.419765572126625,5.97084094908874,5.53569619561874,0.0309634357538587,0.999820471078981
"Miga1",0.723426771352041,2.04368290867036,5.51700728652229,0.0312116781740837,0.999820471078981
"Rpl36al",0.393058169437843,9.33704052840379,5.4786241080393,0.0317287076279299,0.999820471078981
"Gm43329",-0.698902367318844,1.9564080166581,5.42503365011288,0.0324671001392892,0.999820471078981
"Hddc3",0.779661601536641,1.61854155721419,5.39162369565586,0.0329374096411424,0.999820471078981
"Tbc1d5",-0.441242085580884,7.2426124727009,5.29867468967475,0.034287534996253,0.999820471078981
"Chmp2b",0.458968416582877,5.17067098507141,5.28482020721933,0.0344941707890312,0.999820471078981
"Pfdn5",0.415713753048638,8.57545698760531,5.27110565810233,0.0347001293880134,0.999820471078981
"Purg",-0.817592723868639,2.98982665230178,5.24866079251644,0.0350402510289745,0.999820471078981
"Samm50",0.403750671796998,5.60688868941408,5.22760138021416,0.03536286482707,0.999820471078981
"2210408I21Rik",-0.631780211587222,3.27336973968368,5.20027201319475,0.0357866310161943,0.999820471078981
"Rnls",-0.583040617113172,3.15383828548115,5.16843660590836,0.0362876459929088,0.999820471078981
"Sclt1",-0.475714012661478,4.62794888748991,5.08748675544549,0.0375983516872658,0.999820471078981
"Il1r2",-1.44399174229825,7.47998567837636,5.04614238047945,0.038288745300776,0.999820471078981
"Pde1c",0.970965911660412,3.81578020412141,5.04344265462719,0.0383343319826614,0.999820471078981
"Ndufb4b",0.587330223441561,0.178956154566176,5.01445093476235,0.03882783450647,0.999820471078981
"Gpd1l",-0.50333570215527,3.45984749154184,5.0108166160017,0.0388902128676981,0.999820471078981
"Adam19",-0.884093030225313,6.21942873024151,5.01042973805407,0.0388968599163812,0.999820471078981
"Ndufb4",0.777067239852772,4.94314255672222,5.00016149468704,0.0390737601637777,0.999820471078981
"Abca1",-1.14439342809953,8.2236241296597,4.99279544062704,0.0392012324075338,0.999820471078981
"Gm29488",-0.77290164497593,0.556585348864668,4.98879541820758,0.0392706548153313,0.999820471078981
"Ppp1r16b",-0.969331623863665,7.60381054038582,4.97652613587424,0.0394844790585927,0.999820471078981
"Stau2",-0.81352630550439,3.87519271940262,4.9452957933841,0.0400348261546226,0.999820471078981
"Rps23",0.375560774934924,11.3411105050124,4.93321952157459,0.0402500015332912,0.999820471078981
"Mrps24",0.404760785224722,6.89708630960962,4.85285427710509,0.0417163744759805,0.999820471078981
"Psmd8",0.412965060155099,7.27173035978242,4.83506288039736,0.0420492718665351,0.999820471078981
"Tiam1",0.711003816227435,5.07358620866472,4.83341966952471,0.0420801724364083,0.999820471078981
"Irak3",-0.727883765282394,5.11325958525497,4.78811845008827,0.042942463741139,0.999820471078981
"Wdpcp",-0.623323084562695,3.35324121590936,4.78522290042402,0.0429982688170035,0.999820471078981
"Gm57321",1.41784553383505,3.04944836636949,4.78394221898131,0.0430229776944702,0.999820471078981
"Pim3",0.414082667649296,6.0494179632359,4.7566372784939,0.0435537048768221,0.999820471078981
"Mrpl23",0.323950494647504,6.49804544229881,4.74225436760317,0.043836301900782,0.999820471078981
"Rps7",0.407552034761934,11.0905451009754,4.73684446326817,0.043943143556609,0.999820471078981
"Stxbp5",-0.578109456098469,5.17887069513867,4.73351174172236,0.0440091119732372,0.999820471078981
"Rpl9",0.395414327746392,11.078006019924,4.71553060780765,0.0443670116992724,0.999820471078981
"Zfp280d",-0.549654696270031,6.04118771196425,4.71427673385864,0.0443920940934191,0.999820471078981
"H2bc18",1.25623727523383,2.07182384080258,4.70943206560395,0.0444891603917125,0.999820471078981
"Gramd1b",-0.49862056551895,6.7308439798606,4.68625970336675,0.0449568373690492,0.999820471078981
"Fgf13",0.882510937750922,5.63508376461712,4.66814815773092,0.0453263294756084,0.999820471078981
"Gm9975",-0.821637609759976,3.62129967594576,4.66465170672359,0.0453980635288117,0.999820471078981
"Gbp2",1.98246496369916,5.20173982720376,4.66350797007803,0.045421557169026,0.999820471078981
"Gm35082",0.72151028656543,2.9314565502175,4.65720380874645,0.0455513040614788,0.999820471078981
"Zfp808",-0.580944469529201,2.29064289299777,4.6285068061035,0.0461473583752346,0.999820471078981
"Rps16",0.408383294472863,11.5186899999,4.60601995652551,0.04662072686473,0.999820471078981
"Snhg15",0.552983815310981,5.05536253614095,4.59993437158434,0.0467497971770872,0.999820471078981
"Slc41a2",-1.04155995262249,5.47269395954915,4.59820478626818,0.0467865556170989,0.999820471078981
"Dleu2",-0.480129395316861,8.09254930226607,4.59770331085593,0.0467972195939702,0.999820471078981
"Btaf1",-0.401978969410208,6.8383534537527,4.58357965311832,0.0470987191400125,0.999820471078981
"Sipa1l2",-0.537187935309555,5.78746180702803,4.56253190765554,0.0475522049981575,0.999820471078981
"Clec2g",0.869762434834152,1.44467553937641,4.54587364071149,0.0479146985279297,0.999820471078981
"H3c6",1.27824979082929,3.55006977789225,4.53487245644878,0.0481558429575977,0.999820471078981
"Lars",0.364814479042364,5.74443695423886,4.53347669773725,0.0481865380282393,0.999820471078981
"Atp5g2",0.367817357395224,8.90126477143793,4.53234691923201,0.048211400323035,0.999820471078981
"Tsga10",-0.567949339721631,3.03681391161088,4.52821841315333,0.0483023799222114,0.999820471078981
"H4c1",0.959463425888622,1.30124191762784,4.51518183981215,0.0485909724543907,0.999820471078981
"Cemip2",-0.491865848441194,6.76464249534034,4.51241589649636,0.0486524587748974,0.999820471078981
"Ric8b",-0.366981992103042,4.73233782539227,4.49737967060305,0.0489882898939708,0.999820471078981
"Ivns1abp",-0.416761203415297,6.14262842624569,4.49610369482843,0.0490169118240625,0.999820471078981
"Pou2f1",-0.448812562428596,6.10844890539402,4.47751110499488,0.0494361731256586,0.999820471078981
"Ccdc141",-0.688511551900504,3.54558929023137,4.47673330602754,0.0494538026704412,0.999820471078981
"Mylpf",0.54859032847426,0.963569536849351,4.46516066175607,0.0497169690875153,0.999820471078981
"Nfatc1",-0.514886231330688,6.13008194768331,4.45473112776205,0.0499555304549565,0.999820471078981
"Echs1",0.495477827456563,5.50916610492376,4.44604040453634,0.0501553315976008,0.999820471078981
"Ndufb9",0.40267479956265,7.69689113791496,4.42634508627694,0.0506115646724838,0.999820471078981
"Gmeb1",-0.387985603538239,4.9601421707398,4.41306144201768,0.0509219886349327,0.999820471078981
"Smim35",0.738585738277471,1.92707759831552,4.40842552534968,0.0510308435731627,0.999820471078981
"Pih1d1",0.365717823190488,4.48672423987937,4.3814639450576,0.0516692916026936,0.999820471078981
"A930001M01Rik",0.725514920527693,0.598419126866928,4.37594034094714,0.0518012296695865,0.999820471078981
"Pbxip1",-0.421364559505028,5.50604217009738,4.37351054502906,0.0518593919482576,0.999820471078981
"Rps24",0.303453523476077,11.9608090285349,4.36332405096092,0.0521040523065904,0.999820471078981
"Scmh1",-0.560825252357083,4.95002199701275,4.35699327216829,0.0522567797177768,0.999820471078981
"Cope",0.328481350714089,6.78782565576463,4.35471648986353,0.0523118329674117,0.999820471078981
"Camk2b",0.891693217417965,2.53733179388463,4.35254634127956,0.0523643703739377,0.999820471078981
"Slc9a8",-0.43958049459139,5.00265309332136,4.32920867896746,0.0529332381251095,0.999820471078981
"Thap12",0.389809770898438,5.42586379047539,4.32623848893451,0.0530061508150074,0.999820471078981
"Smyd3",-0.504371490628124,7.83964091610981,4.3234021397584,0.0530758866867933,0.999820471078981
"Cacna1a",-0.753267336576376,4.8214921297825,4.31596498337747,0.053259246071073,0.999820471078981
"5430403G16Rik",-0.570924696598183,1.31003280490534,4.30251838116993,0.0535926335734552,0.999820471078981
"Tbc1d22b",-0.357826496603597,4.29124666722677,4.2758688918301,0.0542605457613257,0.999820471078981
"Psmg1",0.38302884995033,4.12049387193736,4.2748003264296,0.0542875277859581,0.999820471078981
"Sema4f",-1.09892607280251,1.62190421340763,4.26428149362852,0.0545539683407186,0.999820471078981
"Rpl32",0.398600940016406,11.8178695630219,4.25625118754294,0.0547583966365788,0.999820471078981
"H3c11",1.0825522187262,1.95179974638153,4.25008216750683,0.0549160459801107,0.999820471078981
"Cmc1",0.426307698441628,6.17391892905699,4.23970922141908,0.0551823159283859,0.999820471078981
"Dnajc19",0.33223486594501,6.05821205876553,4.23759368770198,0.0552368047777224,0.999820471078981
"Hivep2",-0.481629139863537,8.87620347675109,4.19488003063474,0.0563504402008734,0.999820471078981
"Ndufa2",0.383365677835387,8.18395454512371,4.19450439406447,0.0563603488677192,0.999820471078981
"Zfp398",-0.485898053920019,4.33244340280856,4.19423872349693,0.0563673580365179,0.999820471078981
"Zer1",-0.432989850508397,3.80748438444761,4.19118516255243,0.0564479926753789,0.999820471078981
"Itga11",0.728058292782618,2.041195324446,4.19103342455565,0.056452003076966,0.999820471078981
"Hint1",0.357798052607916,8.66561920007159,4.18834309658614,0.0565231628347655,0.999820471078981
"Rps14",0.340293845600025,11.4031329074909,4.18822114455008,0.0565263909604949,0.999820471078981
"Apbb1ip",-0.946157014506488,7.21270652326364,4.18727018102976,0.0565515707442614,0.999820471078981
"Aopep",-0.443088329966222,7.5144519273573,4.15525992552298,0.0574067959245622,0.999820471078981
"Maml3",-0.606215857908647,7.23222391883371,4.14367546391457,0.0577199978387227,0.999820471078981
"Slc37a2",-0.621435405693912,4.88564181934531,4.14050823531949,0.0578059736875798,0.999820471078981
"Gm11867",2.28805366691295,1.8278877730754,4.13934366935955,0.057837623780914,0.999820471078981
"Gm19951",1.31833732671357,2.87576194618521,4.10978392168066,0.0586477728795266,0.999820471078981
"Bola2",0.381902646592519,7.3179296459978,4.10645344060028,0.0587398764272353,0.999820471078981
"Bdh1",-0.666404050037873,2.17450090022246,4.09996324292611,0.0589198448493462,0.999820471078981
"Syne1",-0.540284680067522,4.60963546744587,4.09580239948487,0.0590355593585979,0.999820471078981
"2310010J17Rik",0.462405805037105,3.71145022821414,4.07352407233535,0.0596596430548526,0.999820471078981
"Ssr4",0.392978381759232,7.84674336553558,4.06986686563153,0.0597628243908398,0.999820471078981
"Cox6b1",0.410335013485204,8.48600134467294,4.05684594935377,0.0601318751068039,0.999820471078981
"Slc17a5",-0.40742124012074,4.50990639784092,4.03945411605614,0.0606289557549103,0.999820471078981
"Pglyrp1",0.762409577643188,5.1149597369794,4.03429062050379,0.0607774547549313,0.999820471078981
"Fam162a",0.4945256837069,7.6135277190431,4.03244481660582,0.0608306416646063,0.999820471078981
"Pdss2",-0.413942590534134,5.08925002771293,4.03198445593362,0.0608439154167057,0.999820471078981
"Bltp1",-0.34327158413077,7.57344278089137,4.02997661318969,0.060901847742352,0.999820471078981
"H1f1",1.03883791759584,2.50918491188617,4.01769096501625,0.0612577278341987,0.999820471078981
"Cradd",-0.605618321579791,5.20577479904517,4.00690278337969,0.0615722287984234,0.999820471078981
"Ptpn4",-0.408833541074861,5.82503029996788,4.00620189733034,0.0615927262530085,0.999820471078981
"Kxd1",0.304016289982693,5.81852823017191,3.98972828186458,0.0620767947069032,0.999820471078981
"H2aj",0.380279796789512,7.88510717539499,3.98687230148508,0.0621611662281095,0.999820471078981
"Tmem156",0.86232628860787,3.4122471064538,3.98616916020279,0.0621819589547259,0.999820471078981
"Ccdc171",-0.669999853210581,3.04700413333333,3.98189372761669,0.0623085631717379,0.999820471078981
