"","logFC","logCPM","F","PValue","FDR"
"Syk",1.38457401873441,7.66871063922699,5.65804364609884,0.029393096104494,0.999707407199739
"Gm19705",0.786171906413542,2.3017254891635,5.59361192407504,0.0302084027630307,0.999707407199739
"Rpl34",0.446557736180937,11.46301042749,5.57714343450558,0.0304209297912826,0.999707407199739
"Mmp13",1.15341676217168,6.64648042383027,5.49672876491138,0.0314836202182617,0.999707407199739
"Daglb",-0.547497960004596,4.59602992839393,5.45261290116232,0.0320846681384393,0.999707407199739
"Rps18-ps6",0.833464241838069,2.56491226386002,5.41089047007905,0.032665245802818,0.999707407199739
"Mitf",0.98021002743256,6.54600462495314,5.37731817948185,0.0331411742872354,0.999707407199739
"Ppp1r3b",-0.677179445675914,5.38204423778198,5.31681168483773,0.0340191715911669,0.999707407199739
"Lsp1",0.823425881991054,7.73480421538866,5.31335236454216,0.0340701706213338,0.999707407199739
"Kyat3",0.913581495759554,0.923195557495115,5.31250643939136,0.0340826550278574,0.999707407199739
"Myh9",-0.361203349694725,8.7319411085256,5.26648581732229,0.0347698257495743,0.999707407199739
"Ifi27l2a",1.83713901138139,9.3925676376261,5.2533134159131,0.0349694332947922,0.999707407199739
"Lsm5",0.407719857202039,6.61122089051464,5.25110278516935,0.0350030608555848,0.999707407199739
"H2ac18",0.812787896742495,4.29714699380397,5.24506881417252,0.0350950373635622,0.999707407199739
"Alyref2",-0.732067602885414,2.22890870679437,5.23190100025205,0.0352967216858759,0.999707407199739
"Ccr1",1.1222716005718,6.69346430972953,5.20899010999057,0.0356508184648739,0.999707407199739
"Dgkz",-0.369502363291697,6.14104986617588,5.20160204544455,0.0357658730767749,0.999707407199739
"Xlr",-1.50458251735022,2.71571556768152,5.19464584293822,0.0358745924940885,0.999707407199739
"Galk2",0.730897973542265,5.10593503434704,5.18934887828097,0.0359576342366863,0.999707407199739
"Gm56906",0.549661685940356,7.255130512943,5.12995999155917,0.0369039767038269,0.999707407199739
"Gbp3",1.75438055699438,4.78634315539739,5.12020976829874,0.0370620649122668,0.999707407199739
"Rpl41",0.3660093465387,11.9486739750803,5.07826003729074,0.0377511749387634,0.999707407199739
"Mir142hg",-1.1291602469786,7.70671644716176,5.07530591337689,0.0378002553926805,0.999707407199739
"Armcx3",1.03609692936036,3.2895907405625,5.07297959019884,0.0378389571021668,0.999707407199739
"Rwdd3",0.614550610917264,0.765712400322906,5.03640208782776,0.0384535108269802,0.999707407199739
"Sytl3",0.87869985577234,5.52612274374803,5.03521356534634,0.0384736715231013,0.999707407199739
"Rps27",0.532055840554936,11.841122956002,5.01456967158394,0.0388257984868796,0.999707407199739
"Ica1l",0.978658650764927,1.83231205124384,4.98707985087943,0.0393004727191663,0.999707407199739
"Ikzf4",0.623416145572647,4.40950108021181,4.98046733438869,0.0394156475799293,0.999707407199739
"Clstn1",0.823336774242853,3.47369848571298,4.9789485191612,0.0394421567130308,0.999707407199739
"Ctrb1",3.82053641389623,4.86823758114963,5.02494148536605,0.0394555529376487,0.999707407199739
"Ddx60",1.87204104742752,4.57179909235428,4.96731898524269,0.0396458183847525,0.999707407199739
"Hebp1",0.689909226934974,5.50160695524671,4.94044910436529,0.0401210250322751,0.999707407199739
"Fas",0.731944651547801,4.77344547802339,4.93744557355142,0.040174550436137,0.999707407199739
"Zfand2a",-0.541837984602595,4.9843738426307,4.86810687078575,0.0414333982139174,0.999707407199739
"Pde1c",-0.952816424954248,3.81578020412141,4.86595822102656,0.0414731271801805,0.999707407199739
"Hddc3",0.744905478028817,1.61854155721419,4.84717813708903,0.041822250374644,0.999707407199739
"Stard9",0.778713181840701,4.09682443598624,4.83227486349567,0.0421017159820618,0.999707407199739
"Sp100",1.29314496253418,6.92625076539228,4.79637840754197,0.0427837305506566,0.999707407199739
"S100a9",2.32043932025904,5.40318779979497,4.79284849164872,0.0428514826612614,0.999707407199739
"Parp12",1.23303125952748,4.44544782867435,4.78250393062471,0.0430507468976637,0.999707407199739
"Nudt18",-0.394957144427079,3.82668276419307,4.75260154386912,0.0436327866854807,0.999707407199739
"Nr4a3",1.14860569596649,7.48589279715031,4.74147053138064,0.0438517635046531,0.999707407199739
"Gm41409",0.965213213022979,3.45052139350802,4.71970415401106,0.044283642195489,0.999707407199739
"Abcb1b",0.588657886755065,6.80684352352743,4.70310227352908,0.0446163516361261,0.999707407199739
"Prcp",0.62189167519312,5.8788745514363,4.67609004648295,0.0451638775792878,0.999707407199739
"Gm28307",-2.24774015420858,3.00628963819255,4.64959662968019,0.0457084389632934,0.999707407199739
"Rftn1",0.523927768687969,6.72629107570774,4.63572247588842,0.0459966407612483,0.999707407199739
"Rpl39",0.336959160293114,11.8493581532983,4.60647070358409,0.046611183280012,0.999707407199739
"Skap1",-1.00435049471959,8.44597625875866,4.58504125403511,0.047067414210183,0.999707407199739
"Il1r2",1.35869293860821,7.47998567837636,4.56780339823436,0.0474381555887185,0.999707407199739
"H2-Q4",0.982196870571974,5.86458615927817,4.55457004079717,0.0477250626949895,0.999707407199739
"Trp53cor1",0.882921728143534,2.55938893656913,4.55326447001675,0.0477534768426157,0.999707407199739
"Bahd1",-0.464266758637876,3.66435532988266,4.54091371557547,0.0480232460833123,0.999707407199739
"Spon1",1.0295339455481,5.35644716492246,4.5842535315948,0.0480458275524747,0.999707407199739
"Psmb8",1.43183838527884,8.10926801055667,4.52841479092967,0.0482980478627636,0.999707407199739
"Bcl2l15",0.848627148889125,2.71497341233944,4.48265115308684,0.0493198518053155,0.999707407199739
